metric_group,end_use,variant_id,units,value,source_field_id,source_label,excel_row
phius_net_source_energy,clothes_drying,ph_windows,kWh,806.295919055,primary_energy.clothes_drying,Clothes Drying,446
primary_energy,refrigerator,ph_windows,kWh,1157.78,primary_energy.refrigerator,Refrigerator,447
phius_net_source_energy,refrigerator,ph_windows,kWh,1157.78,primary_energy.refrigerator,Refrigerator,447
primary_energy,cooking,ph_windows,kWh,1061.73053886,primary_energy.cooking,Cooking,448
phius_net_source_energy,cooking,ph_windows,kWh,1061.73053886,primary_energy.cooking,Cooking,448
primary_energy,phi_lighting,ph_windows,kWh,513.707703923,primary_energy.phi_lighting,PHI Lighting,449
phius_net_source_energy,phi_lighting,ph_windows,kWh,513.707703923,primary_energy.phi_lighting,PHI Lighting,449
primary_energy,phi_consumer_elec,ph_windows,kWh,1592.73254234,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
phius_net_source_energy,phi_consumer_elec,ph_windows,kWh,1592.73254234,primary_energy.phi_consumer_elec,PHI Consumer Elec.,450
primary_energy,phi_small_appliances,ph_windows,kWh,171.133163455,primary_energy.phi_small_appliances,PHI Small Appliances,451
phius_net_source_energy,phi_small_appliances,ph_windows,kWh,171.133163455,primary_energy.phi_small_appliances,PHI Small Appliances,451
primary_energy,phius_int_lighting,ph_windows,kWh,0,primary_energy.phius_int_lighting,Phius Int. Lighting,452
phius_net_source_energy,phius_int_lighting,ph_windows,kWh,0,primary_energy.phius_int_lighting,Phius Int. Lighting,452
primary_energy,phius_ext_lighting,ph_windows,kWh,0,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
phius_net_source_energy,phius_ext_lighting,ph_windows,kWh,0,primary_energy.phius_ext_lighting,Phius Ext. Lighting,453
primary_energy,phius_mel,ph_windows,kWh,0,primary_energy.phius_mel,Phius MEL,454
phius_net_source_energy,phius_mel,ph_windows,kWh,0,primary_energy.phius_mel,Phius MEL,454
primary_energy,aux_elec,ph_windows,kWh,0,primary_energy.aux_elec,Aux Elec,455
phius_net_source_energy,aux_elec,ph_windows,kWh,0,primary_energy.aux_elec,Aux Elec,455
primary_energy,solar_pv,ph_windows,kWh,0,primary_energy.solar_pv,Solar PV,456
phius_net_source_energy,solar_pv,ph_windows,kWh,0,primary_energy.solar_pv,Solar PV,456
per,heating,ph_windows,kWh,5479.22327479,primary_energy_renewable.heating,Heating,520
per,cooling,ph_windows,kWh,3635.07131321,primary_energy_renewable.cooling,Cooling,521
per,dhw,ph_windows,kWh,3835.0844791,primary_energy_renewable.dhw,DHW,522
per,dishwashing,ph_windows,kWh,136.641464733,primary_energy_renewable.dishwashing,Dishwashing,523
per,clothes_washing,ph_windows,kWh,78.4200330403,primary_energy_renewable.clothes_washing,Clothes Washing,524
per,clothes_drying,ph_windows,kWh,372.136578026,primary_energy_renewable.clothes_drying,Clothes Drying,525
per,refrigerator,ph_windows,kWh,534.36,primary_energy_renewable.refrigerator,Refrigerator,526
per,cooking,ph_windows,kWh,490.029479475,primary_energy_renewable.cooking,Cooking,527
per,phi_lighting,ph_windows,kWh,237.095863349,primary_energy_renewable.phi_lighting,PHI Lighting,528
per,phi_consumer_elec,ph_windows,kWh,735.107327236,primary_energy_renewable.phi_consumer_elec,PHI Consumer Elec.,529
per,phi_small_appliances,ph_windows,kWh,78.9845369794,primary_energy_renewable.phi_small_appliances,PHI Small Appliances,530
per,phius_int_lighting,ph_windows,kWh,0,primary_energy_renewable.phius_int_lighting,Phius Int. Lighting,531
per,phius_ext_lighting,ph_windows,kWh,0,primary_energy_renewable.phius_ext_lighting,Phius Ext. Lighting,532
per,phius_mel,ph_windows,kWh,0,primary_energy_renewable.phius_mel,Phius MEL,533
per,aux_elec,ph_windows,kWh,0,primary_energy_renewable.aux_elec,Aux Elec,534
per,solar_pv,ph_windows,kWh,0,primary_energy_renewable.solar_pv,Solar PV,535
co2e,heating,ph_windows,tonsCO2e,1.05147960327,co2e.heating,Heating,502
co2e,cooling,ph_windows,tonsCO2e,0.675078615118,co2e.cooling,Cooling,503
co2e,dhw,ph_windows,tonsCO2e,0.959953526343,co2e.dhw,DHW,504
co2e,dishwashing,ph_windows,tonsCO2e,0.0327773905905,co2e.dishwashing,Dishwashing,505
co2e,clothes_washing,ph_windows,tonsCO2e,0.0188113034217,co2e.clothes_washing,Clothes Washing,506
co2e,clothes_drying,ph_windows,tonsCO2e,0.0892676757729,co2e.clothes_drying,Clothes Drying,507
co2e,refrigerator,ph_windows,tonsCO2e,0.128181635568,co2e.refrigerator,Refrigerator,508
co2e,cooking,ph_windows,tonsCO2e,0.117547683501,co2e.cooking,Cooking,509
co2e,phi_lighting,ph_windows,tonsCO2e,0.0568742711852,co2e.phi_lighting,PHI Lighting,510
co2e,phi_consumer_elec,ph_windows,tonsCO2e,0.176336663529,co2e.phi_consumer_elec,PHI Consumer Elec.,511
co2e,phi_small_appliances,ph_windows,tonsCO2e,0.0189467159492,co2e.phi_small_appliances,PHI Small Appliances,512
co2e,phius_int_lighting,ph_windows,tonsCO2e,0,co2e.phius_int_lighting,Phius Int. Lighting,513
co2e,phius_ext_lighting,ph_windows,tonsCO2e,0,co2e.phius_ext_lighting,Phius Ext. Lighting,514
co2e,phius_mel,ph_windows,tonsCO2e,0,co2e.phius_mel,Phius MEL,515
co2e,aux_elec,ph_windows,tonsCO2e,0,co2e.aux_elec,Aux Elec,516
co2e,ipcc_limit,ph_windows,tonsCO2e,3.2668631965,co2e.ipcc_limit,IPCC Limit,517
phius_net_source_energy,total,ph_windows,kWh,30034.8315449,primary_energy.*,Primary Energy total,
phius_net_source_energy,limit,ph_windows,kWh,11189.006448,certification_limits.phius_net_source_energy_limit,PHIUS Net Source Energy Limit,371
